Act,ActAndScene,AriaId,AriaLabel,AriaName,AriaOpera,Character,City,Clef1,Clef2,Clef3,Composer,Decade,EndOfThemeA,FamilyBr_Notes,FamilyBr_NotesMean,FamilyBr_NumberOfFilteredParts,FamilyBr_NumberOfParts,FamilyBr_SoundingMeasures,FamilyBr_SoundingMeasuresMean,FamilyInstrumentation,FamilyScoring,FamilyStr_Notes,FamilyStr_NotesMean,FamilyStr_NumberOfFilteredParts,FamilyStr_NumberOfParts,FamilyStr_SoundingMeasures,FamilyStr_SoundingMeasuresMean,FamilyVoice_Notes,FamilyVoice_NotesMean,FamilyVoice_NumberOfFilteredParts,FamilyVoice_NumberOfParts,FamilyVoice_SoundingMeasures,FamilyVoice_SoundingMeasuresMean,FamilyWw_Notes,FamilyWw_NotesMean,FamilyWw_NumberOfFilteredParts,FamilyWw_NumberOfParts,FamilyWw_SoundingMeasures,FamilyWw_SoundingMeasuresMean,FileName,Form,Gender,Instrumentation,Label_BasicPassion,Label_Passions,Label_Sentiment,Label_Time,Librettist,Measures,PartAlt_DynAbruptness,PartAlt_DynGrad,PartAlt_DynMean,PartAlt_DynMean_weighted,PartAlt_Notes,PartAlt_SoundingMeasures,PartBar_DynAbruptness,PartBar_DynGrad,PartBar_DynMean,PartBar_DynMean_weighted,PartBar_Notes,PartBar_SoundingMeasures,PartBass_DynAbruptness,PartBass_DynGrad,PartBass_DynMean,PartBass_DynMean_weighted,PartBass_Notes,PartBass_SoundingMeasures,PartBnII_DynAbruptness,PartBnII_DynGrad,PartBnII_DynMean,PartBnII_DynMean_weighted,PartBnII_Notes,PartBnII_SoundingMeasures,PartBnI_DynAbruptness,PartBnI_DynGrad,PartBnI_DynMean,PartBnI_DynMean_weighted,PartBnI_Notes,PartBnI_SoundingMeasures,PartBn_DynAbruptness,PartBn_DynGrad,PartBn_DynMean,PartBn_DynMean_weighted,PartBn_Notes,PartBn_SoundingMeasures,PartBs_DynAbruptness,PartBs_DynGrad,PartBs_DynMean,PartBs_DynMean_weighted,PartBs_Notes,PartBs_SoundingMeasures,PartClII_DynAbruptness,PartClII_DynGrad,PartClII_DynMean,PartClII_DynMean_weighted,PartClII_Notes,PartClII_SoundingMeasures,PartClI_DynAbruptness,PartClI_DynGrad,PartClI_DynMean,PartClI_DynMean_weighted,PartClI_Notes,PartClI_SoundingMeasures,PartCl_DynAbruptness,PartCl_DynGrad,PartCl_DynMean,PartCl_DynMean_weighted,PartCl_Notes,PartCl_SoundingMeasures,PartFlII_DynAbruptness,PartFlII_DynGrad,PartFlII_DynMean,PartFlII_DynMean_weighted,PartFlII_Notes,PartFlII_SoundingMeasures,PartFlI_DynAbruptness,PartFlI_DynGrad,PartFlI_DynMean,PartFlI_DynMean_weighted,PartFlI_Notes,PartFlI_SoundingMeasures,PartHnII_DynAbruptness,PartHnII_DynGrad,PartHnII_DynMean,PartHnII_DynMean_weighted,PartHnII_Notes,PartHnII_SoundingMeasures,PartHnI_DynAbruptness,PartHnI_DynGrad,PartHnI_DynMean,PartHnI_DynMean_weighted,PartHnI_Notes,PartHnI_SoundingMeasures,PartHn_DynAbruptness,PartHn_DynGrad,PartHn_DynMean,PartHn_DynMean_weighted,PartHn_Notes,PartHn_SoundingMeasures,PartObII_DynAbruptness,PartObII_DynGrad,PartObII_DynMean,PartObII_DynMean_weighted,PartObII_Notes,PartObII_SoundingMeasures,PartObI_DynAbruptness,PartObI_DynGrad,PartObI_DynMean,PartObI_DynMean_weighted,PartObI_Notes,PartObI_SoundingMeasures,PartOb_DynAbruptness,PartOb_DynGrad,PartOb_DynMean,PartOb_DynMean_weighted,PartOb_Notes,PartOb_SoundingMeasures,PartSop_DynAbruptness,PartSop_DynGrad,PartSop_DynMean,PartSop_DynMean_weighted,PartSop_Notes,PartSop_SoundingMeasures,PartTen_DynAbruptness,PartTen_DynGrad,PartTen_DynMean,PartTen_DynMean_weighted,PartTen_Notes,PartTen_SoundingMeasures,PartTptII_DynAbruptness,PartTptII_DynGrad,PartTptII_DynMean,PartTptII_DynMean_weighted,PartTptII_Notes,PartTptII_SoundingMeasures,PartTptI_DynAbruptness,PartTptI_DynGrad,PartTptI_DynMean,PartTptI_DynMean_weighted,PartTptI_Notes,PartTptI_SoundingMeasures,PartVaII_DynAbruptness,PartVaII_DynGrad,PartVaII_DynMean,PartVaII_DynMean_weighted,PartVaII_Notes,PartVaII_SoundingMeasures,PartVaI_DynAbruptness,PartVaI_DynGrad,PartVaI_DynMean,PartVaI_DynMean_weighted,PartVaI_Notes,PartVaI_SoundingMeasures,PartVa_DynAbruptness,PartVa_DynGrad,PartVa_DynMean,PartVa_DynMean_weighted,PartVa_Notes,PartVa_SoundingMeasures,PartVnIII_DynAbruptness,PartVnIII_DynGrad,PartVnIII_DynMean,PartVnIII_DynMean_weighted,PartVnIII_Notes,PartVnIII_SoundingMeasures,PartVnII_DynAbruptness,PartVnII_DynGrad,PartVnII_DynMean,PartVnII_DynMean_weighted,PartVnII_Notes,PartVnII_SoundingMeasures,PartVnIV_DynAbruptness,PartVnIV_DynGrad,PartVnIV_DynMean,PartVnIV_DynMean_weighted,PartVnIV_Notes,PartVnIV_SoundingMeasures,PartVnI_DynAbruptness,PartVnI_DynGrad,PartVnI_DynMean,PartVnI_DynMean_weighted,PartVnI_Notes,PartVnI_SoundingMeasures,RoleType,Scene,Score_DynAbruptness,Score_DynGrad,Score_DynMean,Score_DynMean_weighted,Score_Notes,Score_NotesMean,Score_NumberOfFilteredParts,Score_NumberOfParts,Score_SoundingMeasures,Score_SoundingMeasuresMean,Scoring,SoundAlt_Notes,SoundAlt_NotesMean,SoundAlt_NumberOfFilteredParts,SoundAlt_NumberOfParts,SoundAlt_SoundingMeasures,SoundAlt_SoundingMeasuresMean,SoundBar_Notes,SoundBar_NotesMean,SoundBar_NumberOfFilteredParts,SoundBar_NumberOfParts,SoundBar_SoundingMeasures,SoundBar_SoundingMeasuresMean,SoundBass_Notes,SoundBass_NotesMean,SoundBass_NumberOfFilteredParts,SoundBass_NumberOfParts,SoundBass_SoundingMeasures,SoundBass_SoundingMeasuresMean,SoundBn_Notes,SoundBn_NotesMean,SoundBn_NumberOfFilteredParts,SoundBn_NumberOfParts,SoundBn_SoundingMeasures,SoundBn_SoundingMeasuresMean,SoundBs_Notes,SoundBs_NotesMean,SoundBs_NumberOfFilteredParts,SoundBs_NumberOfParts,SoundBs_SoundingMeasures,SoundBs_SoundingMeasuresMean,SoundCl_Notes,SoundCl_NotesMean,SoundCl_NumberOfFilteredParts,SoundCl_NumberOfParts,SoundCl_SoundingMeasures,SoundCl_SoundingMeasuresMean,SoundFl_Notes,SoundFl_NotesMean,SoundFl_NumberOfFilteredParts,SoundFl_NumberOfParts,SoundFl_SoundingMeasures,SoundFl_SoundingMeasuresMean,SoundHn_Notes,SoundHn_NotesMean,SoundHn_NumberOfFilteredParts,SoundHn_NumberOfParts,SoundHn_SoundingMeasures,SoundHn_SoundingMeasuresMean,SoundOb_Notes,SoundOb_NotesMean,SoundOb_NumberOfFilteredParts,SoundOb_NumberOfParts,SoundOb_SoundingMeasures,SoundOb_SoundingMeasuresMean,SoundScoring,SoundSop_Notes,SoundSop_NotesMean,SoundSop_NumberOfFilteredParts,SoundSop_NumberOfParts,SoundSop_SoundingMeasures,SoundSop_SoundingMeasuresMean,SoundTen_Notes,SoundTen_NotesMean,SoundTen_NumberOfFilteredParts,SoundTen_NumberOfParts,SoundTen_SoundingMeasures,SoundTen_SoundingMeasuresMean,SoundTpt_Notes,SoundTpt_NotesMean,SoundTpt_NumberOfFilteredParts,SoundTpt_NumberOfParts,SoundTpt_SoundingMeasures,SoundTpt_SoundingMeasuresMean,SoundVa_Notes,SoundVa_NotesMean,SoundVa_NumberOfFilteredParts,SoundVa_NumberOfParts,SoundVa_SoundingMeasures,SoundVa_SoundingMeasuresMean,SoundVn_Notes,SoundVn_NotesMean,SoundVn_NumberOfFilteredParts,SoundVn_NumberOfParts,SoundVn_SoundingMeasures,SoundVn_SoundingMeasuresMean,Territory,Voices,Year
2,208,0863,Dem16M,Felice_eta,Dem,Creusa,Dresden,C-1,,,Johann Adolph Hasse,1740s,94.0,,,,,,,"ww,str","ww,voice,str",1185,296.25,4,4,374,93.5,226,226.0,1,1,60,60.0,788.0,197.0,4.0,4.0,152.0,38.0,Dem16M-Felice_eta-1748-Hasse[2.08][0863].xml,Dal segno,Female,"fl,ob,vn,va,bs",,,,,Pietro Metastasio,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76319870631403,16.397747968720477,75.45454545454545,70.15770609318997,192,93,,,,,,,,,,,,,,,,,,,0.6350367855121675,8.04379928315412,50.5,50.5,197.0,38.0,0.17815078236130868,1.6924324324324325,40.4,0.0,197.0,38.0,,,,,,,,,,,,,,,,,,,0.6350367855121675,8.04379928315412,50.5,50.5,197.0,38.0,0.17815078236130868,1.6924324324324325,40.4,0.0,197.0,38.0,,,,,,,0.0,0.0,0.0,0.0,226.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76319870631403,16.397747968720477,75.45454545454545,70.15770609318997,199.0,93.0,,,,,,,2.5405273232028245,19.900797365088792,73.76923076923077,69.5921985815603,385,94,,,,,,,2.696722567257893,21.124326776853497,73.76923076923077,69.31560283687945,409,94,Female lover 3,08,1.2987528048544663,11.661635438819543,60.030944055944055,63.37053560080328,2199,244.33333333333334,9,9,586,65.11111111111111,"flI,flII,obI,obII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,192,192.0,1,1,93,93.0,,,,,,,394.0,197.0,2.0,2.0,76.0,38.0,,,,,,,394.0,197.0,2.0,2.0,76.0,38.0,"fl,ob,sop,vn,va,bs",226.0,226.0,1.0,1.0,60.0,60.0,,,,,,,,,,,,,199,199.0,1,1,93,93.0,794,397.0,2,2,188,94.0,Empire,sop,1748
2,208,0538,Dem16M,Felice_eta,Dem,Creusa,Padua,C-1,,,Niccolò Jommelli,1740s,112.0,309.0,154.5,2.0,2.0,142.0,71.0,"ww,br,str","ww,br,voice,str",1401,350.25,4,4,446,111.5,326,326.0,1,1,77,77.0,712.0,356.0,2.0,2.0,160.0,80.0,Dem16M-Felice_eta-1743-Jommelli[2.08][0538].xml,Da capo,Female,"fl,hn,vn,va,bs",,,,,Pietro Metastasio,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719470227803563,11.903647411616165,71.94117647058823,67.8108108108108,289,111,,,,,,,,,,,,,,,,,,,0.33177350204074346,4.976602530611152,40.294117647058826,46.79375,349.0,80.0,0.22715857631647102,3.407378644747065,40.294117647058826,39.81875,363.0,80.0,0.5720935884668279,6.413470228601807,41.1,57.821596244131456,154.0,71.0,0.6196940057855551,6.285467772967773,37.36363636363637,54.51173708920188,155.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,326.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719470227803563,11.903647411616165,71.94117647058823,67.8108108108108,283.0,111.0,,,,,,,0.21684085923447627,6.071544058565336,73.0,67.75744047619048,386,112,,,,,,,0.9605293282158714,16.986202856870147,70.45,63.114583333333336,443,112,Female lover 2,08,0.5089979882025822,8.493495114449452,55.79802807486631,58.17993484555985,2748,305.3333333333333,9,9,825,91.66666666666667,"flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,289,289.0,1,1,111,111.0,,,,,,,712.0,356.0,2.0,2.0,160.0,80.0,309.0,154.5,2.0,2.0,142.0,71.0,,,,,,,"fl,hn,sop,vn,va,bs",326.0,326.0,1.0,1.0,77.0,77.0,,,,,,,,,,,,,283,283.0,1,1,111,111.0,829,414.5,2,2,224,112.0,Italy,sop,1743
2,210,0549,Dem17M,Perfidi_gia,Dem,"Dircea,Timante&Demofoonte",Venice,C-1,C-3,C-4,Gaetano Maria Schiassi,1730s,81.0,,,,,,,str,"voice,str",4255,1063.75,4,4,323,80.75,402,134.0,3,3,120,40.0,,,,,,,Dem17M-Perfidi_gia-1734-Schiassi[2.10][0549].xml,Dal segno,Male,"vn,va,bs",hatred,"anger,pride",Negative,Present,Pietro Metastasio,81,0.0,0.0,0.0,0.0,106.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8732646780303028,12.233565244279529,67.52,64.0203125,617,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,107.0,36.0,0.0,0.0,0.0,0.0,189.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,1.7876880578269465,12.066894390331889,68.89795918367346,64.04629629629629,1227.0,81.0,,,,,,,1.7824182612520794,12.031323263451535,68.89795918367346,64.76851851851852,1223,81,,,,,,,1.7839629076548755,12.04174962667041,68.89795918367346,64.73842592592592,1188,81,,10,1.8068334761910512,12.09338313118334,68.5534693877551,64.39338831018519,4657,665.2857142857143,7,7,443,63.285714285714285,"sop,alt,ten,vnI,vnII,va,bs",106.0,106.0,1.0,1.0,37.0,37.0,,,,,,,,,,,,,,,,,,,617,617.0,1,1,80,80.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,alt,ten,vn,va,bs",107.0,107.0,1.0,1.0,36.0,36.0,189.0,189.0,1.0,1.0,47.0,47.0,,,,,,,1227,1227.0,1,1,81,81.0,2411,1205.5,2,2,162,81.0,Italy,"sop,alt,ten",1734
2,208,0789,Dem16M,Felice_eta,Dem,Creusa,Lisbon,C-1,,,Davide Pérez,1750s,99.0,364.0,182.0,2.0,2.0,146.0,73.0,"ww,br,str","ww,br,voice,str",1349,337.25,4,4,366,91.5,266,266.0,1,1,66,66.0,777.0,388.5,2.0,2.0,174.0,87.0,Dem16M-Felice_eta-1752-Perez[2.08][0789].xml,Dal segno,Female,"fl,hn,vn,va,bs",,,,,Pietro Metastasio,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.736764504652434,31.13661706349206,57.45161290322581,59.666666666666664,222,87,,,,,,,,,,,,,,,,,,,9.42914483177641,34.18065001518949,59.88,61.33333333333332,385.0,87.0,9.716501153615491,32.512907706328754,55.44444444444444,59.64750957854406,392.0,87.0,11.740767395862354,31.743556292516732,52.07142857142857,63.986301369863014,180.0,73.0,10.147812405647091,27.43667798563843,52.07142857142857,62.78082191780822,184.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,266.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.736764504652434,31.13661706349206,57.45161290322581,59.666666666666664,217.0,87.0,,,,,,,9.59260758998435,34.107049208833246,63.607142857142854,59.28819444444443,436,96,,,,,,,9.630330804270065,34.24117619296023,63.607142857142854,59.152777777777764,474,96,Female lover 2,08,10.216336648807578,32.06190644105638,57.698101638504866,60.69028396938802,2756,306.22222222222223,9,9,752,83.55555555555556,"flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,222,222.0,1,1,87,87.0,,,,,,,777.0,388.5,2.0,2.0,174.0,87.0,364.0,182.0,2.0,2.0,146.0,73.0,,,,,,,"fl,hn,sop,vn,va,bs",266.0,266.0,1.0,1.0,66.0,66.0,,,,,,,,,,,,,217,217.0,1,1,87,87.0,910,455.0,2,2,192,96.0,Portugal,sop,1752
2,210,0559,Dem17M,Perfidi_gia,Dem,Demofoonte,Turin,C-4,,,Gennaro Manna,1750s,73.5,386.0,193.0,2.0,2.0,80.0,40.0,"br,str","br,voice,str",2530,632.5,4,4,290,72.5,214,214.0,1,1,53,53.0,,,,,,,Dem17M-Perfidi_gia-1754-Manna[2.10][0559].xml,Dal segno,Male,"hn,vn,va,bs",hatred,"anger,pride",Negative,Present,Pietro Metastasio,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29363399291579123,5.285411872484242,69.6470588235294,68.63541666666667,545,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6278962653609831,7.7279540352120994,41.214285714285715,45.175,193.0,40.0,0.4445560638957817,5.471459247948082,41.214285714285715,28.05,193.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,214.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.22661506861691671,5.438761646806001,70.0,66.73958333333333,545.0,72.0,,,,,,,0.3008791341660046,5.4910441985295835,69.6470588235294,67.8125,736,73,,,,,,,0.3008791341660046,5.4910441985295835,69.6470588235294,67.8125,704,73,Senior ruler,10,0.36574327652024696,5.817612533251599,60.22829131652661,57.37083333333333,3130,447.14285714285717,7,7,423,60.42857142857143,"hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,545,545.0,1,1,72,72.0,,,,,,,,,,,,,386.0,193.0,2.0,2.0,80.0,40.0,,,,,,,"hn,ten,vn,va,bs",,,,,,,214.0,214.0,1.0,1.0,53.0,53.0,,,,,,,545,545.0,1,1,72,72.0,1440,720.0,2,2,146,73.0,Italy,ten,1754
2,208,0573,Dem16M,Felice_eta,Dem,Creusa,Naples,C-1,,,Johann Adolph Hasse,1750s,121.0,300.0,150.0,2.0,2.0,148.0,74.0,"ww,br,str","ww,br,voice,str",1419,354.75,4,4,444,111.0,288,288.0,1,1,72,72.0,652.0,326.0,2.0,2.0,192.0,96.0,Dem16M-Felice_eta-1758-Hasse[2.08][0573].xml,Dal segno,Female,"ob,hn,vn,va,bs",sadness,"repentance,irresolution",Negative,Past,Pietro Metastasio,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7031146949276788,7.812385499196431,53.035714285714285,61.63111111111111,267,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8936681994190364,6.841184147276762,43.63333333333333,59.112612612612615,151.0,74.0,0.9489679797188167,6.583465359299291,39.666666666666664,44.42342342342342,149.0,74.0,,,,,,,0.8725143990282791,7.852629591254511,58.84848484848485,58.5859375,317.0,96.0,0.8725143990282791,7.852629591254511,58.84848484848485,58.5859375,335.0,96.0,,,,,,,0.0,0.0,0.0,0.0,288.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6849170749298042,8.060947112635388,55.0,64.26579520697169,274.0,102.0,,,,,,,0.39469199919463976,5.3064146558390455,72.78571428571429,65.37235996326905,440,121,,,,,,,0.40531953020655825,5.449295906110394,72.78571428571429,65.26652892561984,438,121,Female lover 2,08,0.7219635345566365,6.969868982858292,56.825514069264074,59.65546328037597,2659,295.44444444444446,9,9,856,95.11111111111111,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,267,267.0,1,1,100,100.0,,,,,,,,,,,,,300.0,150.0,2.0,2.0,148.0,74.0,652.0,326.0,2.0,2.0,192.0,96.0,"ob,hn,sop,vn,va,bs",288.0,288.0,1.0,1.0,72.0,72.0,,,,,,,,,,,,,274,274.0,1,1,102,102.0,878,439.0,2,2,242,121.0,Italy,sop,1758
2,210,0539,Dem17M,Perfidi_gia,Dem,Demofoonte,Padua,C-4,,,Niccolò Jommelli,1740s,67.0,306.0,153.0,2.0,2.0,106.0,53.0,"ww,br,str","ww,br,voice,str",2553,638.25,4,4,264,66.0,217,217.0,1,1,50,50.0,678.0,339.0,2.0,2.0,114.0,57.0,Dem17M-Perfidi_gia-1743-Jommelli[2.10][0539].xml,Da capo,Male,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.566123417142438,29.988909839298035,72.12,76.98863636363636,453,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3601538464156388,6.362717953342952,52.15384615384615,68.04481132075472,153.0,53.0,0.3601538464156388,6.362717953342952,52.15384615384615,68.04481132075472,153.0,53.0,,,,,,,0.301923474841907,4.302409516497175,66.47058823529412,66.9890350877193,339.0,57.0,0.301923474841907,4.302409516497175,66.47058823529412,66.9890350877193,339.0,57.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,217.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,5.566123417142438,29.988909839298035,72.12,76.98863636363636,452.0,66.0,,,,,,,8.07402371933622,44.4071304563492,71.53061224489795,76.26515151515152,844,66,,,,,,,8.07402371933622,44.4071304563492,71.53061224489795,76.26515151515152,804,66,Senior ruler,10,3.575556114434051,21.265291941371842,65.56876165850956,72.07190857181547,3754,417.1111111111111,9,9,534,59.333333333333336,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,453,453.0,1,1,66,66.0,,,,,,,,,,,,,306.0,153.0,2.0,2.0,106.0,53.0,678.0,339.0,2.0,2.0,114.0,57.0,"ob,hn,ten,vn,va,bs",,,,,,,217.0,217.0,1.0,1.0,50.0,50.0,,,,,,,452,452.0,1,1,66,66.0,1648,824.0,2,2,132,66.0,Italy,ten,1743
2,211,0399,Dem18M,La_destra,Dem,Dircea&Timante,Vienna,C-1,C-1,,Antonio Caldara,1730s,36.5,,,,,,,str,"voice,str",819,204.75,4,4,140,35.0,124,62.0,2,2,41,20.5,,,,,,,Dem18M-La_destra-1733-Caldara[2.11][0399].xml,Da capo,Male,"vn,va,bs",sadness,"sadness,love",Negative,Future,Pietro Metastasio,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1596148842050481,16.75956284153005,68.5,54.01428571428571,204,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,69.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1596148842050481,16.75956284153005,68.5,54.01428571428571,200.0,35.0,,,,,,,0.1596148842050481,16.75956284153005,68.5,54.01428571428571,205,35,,,,,,,0.15965973866526353,16.76427255985267,68.5,54.385714285714286,210,35,,11,0.15962609782010195,16.760740271110706,68.5,54.107142857142854,943,157.16666666666666,6,6,181,30.166666666666668,"sop,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,204,204.0,1,1,35,35.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",124.0,62.0,2.0,2.0,41.0,20.5,,,,,,,,,,,,,200,200.0,1,1,35,35.0,415,207.5,2,2,70,35.0,Empire,sop,1733
2,210,0574,Dem17M,Perfidi_gia,Dem,Demofoonte,Naples,C-4,,,Johann Adolph Hasse,1750s,98.0,191.0,95.5,2.0,2.0,154.0,77.0,"ww,br,str","ww,br,voice,str",1310,327.5,4,4,358,89.5,168,168.0,1,1,56,56.0,499.0,249.5,2.0,2.0,173.0,86.5,Dem17M-Perfidi_gia-1758-Hasse[2.10][0574].xml,Dal segno,Male,"ob,hn,vn,va,bs",hatred,"anger,pride",Negative,Present,Pietro Metastasio,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.614170969592656,27.499084249084248,50.48148148148148,51.295180722891565,157,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.424922696351267,29.73033509700176,44.142857142857146,49.783549783549795,95.0,77.0,10.424922696351267,28.668537414965982,42.62068965517241,49.783549783549795,96.0,77.0,,,,,,,4.324529096074923,17.709976298211593,49.95454545454545,39.74612403100775,241.0,86.0,3.90719734401276,16.996308446455508,52.333333333333336,40.73754789272031,258.0,87.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,168.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,9.179632816982215,27.21105442176871,50.03448275862069,56.596385542168676,159.0,83.0,,,,,,,3.564187300162532,16.12370445311622,65.95454545454545,71.09473684210526,491,95,,,,,,,2.273801921889093,11.0279393211621,67.23809523809524,57.704467353951884,503,97,Senior ruler,10,6.589170605177089,21.870867462720764,52.8450038148314,52.092692743993126,2168,240.88888888888889,9,9,741,82.33333333333333,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,157,157.0,1,1,83,83.0,,,,,,,,,,,,,191.0,95.5,2.0,2.0,154.0,77.0,499.0,249.5,2.0,2.0,173.0,86.5,"ob,hn,ten,vn,va,bs",,,,,,,168.0,168.0,1.0,1.0,56.0,56.0,,,,,,,159,159.0,1,1,83,83.0,994,497.0,2,2,192,96.0,Italy,ten,1758
2,210,1226,Dem17M,Perfidi_gia,Dem,Demofoonte,Padua,C-4,,,Baldassare Galuppi,1750s,74.0,296.0,148.0,2.0,2.0,120.0,60.0,"ww,br,str","ww,br,voice,str",2492,623.0,4,4,291,72.75,219,219.0,1,1,55,55.0,645.0,322.5,2.0,2.0,130.0,65.0,Dem17M-Perfidi_gia-1758-Galuppi[2.10][1226].xml,Dal segno,Male,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.317580974046377,11.730720930219357,66.96875,72.7373188405797,495,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5375876322751325,13.179322562358278,55.89655172413793,51.66041666666667,147.0,60.0,1.5375876322751325,13.179322562358278,55.89655172413793,51.66041666666667,149.0,60.0,,,,,,,1.447783254756939,12.547454874560138,55.61290322580645,59.62307692307692,320.0,65.0,1.447783254756939,12.547454874560138,55.61290322580645,59.62307692307692,325.0,65.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,219.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,1.1987410433675678,11.827578294560002,69.12903225806451,71.46452702702703,544.0,74.0,,,,,,,1.2231327946035813,11.313978350083126,70.03030303030303,73.64527027027027,736,74,,,,,,,1.2732197391265012,11.084501258277776,69.71428571428571,74.32770270270271,717,74,Senior ruler,10,1.3729270406510212,12.176291713372137,62.357660112817754,64.34272575250836,3652,405.77777777777777,9,9,596,66.22222222222223,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,495,495.0,1,1,69,69.0,,,,,,,,,,,,,296.0,148.0,2.0,2.0,120.0,60.0,645.0,322.5,2.0,2.0,130.0,65.0,"ob,hn,ten,vn,va,bs",,,,,,,219.0,219.0,1.0,1.0,55.0,55.0,,,,,,,544,544.0,1,1,74,74.0,1453,726.5,2,2,148,74.0,Italy,ten,1758
